,sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,is_recid,is_violent_recid,decile_score.1,score_text,v_decile_score,v_score_text,two_year_recid,is_male,is_female,Other,African-American,Caucasian,Hispanic,Native American,Asian
255,Male,22,African-American,0,9,0,0,3,1,1,9,High,9,High,1,1,0,0,1,0,0,0,0
256,Female,24,Caucasian,0,7,0,0,1,1,1,7,Medium,5,Medium,1,0,1,0,0,1,0,0,0
257,Male,27,African-American,0,2,0,0,3,1,0,2,Low,3,Low,1,1,0,0,1,0,0,0,0
258,Female,31,Hispanic,0,2,0,0,0,0,0,2,Low,2,Low,0,0,1,0,0,0,1,0,0
259,Male,23,Hispanic,0,6,0,1,1,1,0,6,Medium,4,Low,1,1,0,0,0,0,1,0,0
260,Female,23,Caucasian,0,5,0,4,5,1,0,5,Medium,7,Medium,1,0,1,0,0,1,0,0,0
261,Male,24,Hispanic,0,8,0,0,0,0,0,8,High,7,Medium,0,1,0,0,0,0,1,0,0
262,Male,29,African-American,0,3,0,0,1,0,0,3,Low,3,Low,0,1,0,0,1,0,0,0,0
263,Male,20,African-American,0,8,0,0,1,1,1,8,High,7,Medium,1,1,0,0,1,0,0,0,0
264,Male,30,African-American,0,6,0,0,2,1,0,6,Medium,5,Medium,1,1,0,0,1,0,0,0,0
265,Male,39,Other,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,1,0,0,0,0,0
266,Male,27,African-American,0,4,0,0,4,0,0,4,Low,4,Low,0,1,0,0,1,0,0,0,0
267,Male,31,Caucasian,0,4,0,0,2,1,0,4,Low,3,Low,0,1,0,0,0,1,0,0,0
268,Female,37,African-American,0,1,0,0,2,0,0,1,Low,1,Low,0,0,1,0,1,0,0,0,0
269,Male,20,African-American,0,8,0,0,0,0,0,8,High,6,Medium,0,1,0,0,1,0,0,0,0
270,Male,22,Hispanic,0,7,0,1,0,0,0,7,Medium,6,Medium,0,1,0,0,0,0,1,0,0
271,Female,52,African-American,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,1,0,0,0,0
272,Female,23,African-American,0,4,0,0,0,1,0,4,Low,4,Low,1,0,1,0,1,0,0,0,0
273,Female,48,African-American,0,2,0,0,0,0,0,2,Low,3,Low,0,0,1,0,1,0,0,0,0
274,Male,66,African-American,0,6,0,0,8,1,0,6,Medium,1,Low,1,1,0,0,1,0,0,0,0
275,Male,25,Caucasian,0,5,0,0,0,0,0,5,Medium,4,Low,0,1,0,0,0,1,0,0,0
276,Male,27,Caucasian,0,6,0,0,0,1,1,6,Medium,7,Medium,1,1,0,0,0,1,0,0,0
277,Male,30,African-American,0,7,0,0,11,1,0,7,Medium,6,Medium,1,1,0,0,1,0,0,0,0
278,Male,22,African-American,0,10,1,1,3,1,0,10,High,7,Medium,1,1,0,0,1,0,0,0,0
279,Female,22,Caucasian,0,3,0,0,1,0,0,3,Low,4,Low,0,0,1,0,0,1,0,0,0
280,Male,35,African-American,0,10,0,0,2,0,0,10,High,8,High,0,1,0,0,1,0,0,0,0
281,Male,32,Caucasian,0,4,0,0,2,0,0,4,Low,4,Low,0,1,0,0,0,1,0,0,0
282,Female,41,African-American,0,3,0,0,2,0,0,3,Low,1,Low,0,0,1,0,1,0,0,0,0
283,Female,25,Other,0,2,0,0,0,0,0,2,Low,3,Low,0,0,1,1,0,0,0,0,0
284,Male,44,African-American,0,7,0,0,24,0,0,7,Medium,3,Low,0,1,0,0,1,0,0,0,0
285,Male,52,African-American,0,6,0,0,3,1,0,6,Medium,2,Low,1,1,0,0,1,0,0,0,0
286,Male,43,African-American,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
287,Male,37,Caucasian,0,1,0,0,3,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
288,Male,28,African-American,0,4,0,0,3,1,1,4,Low,3,Low,1,1,0,0,1,0,0,0,0
289,Male,70,Caucasian,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
290,Male,54,Caucasian,0,2,0,0,6,1,0,2,Low,1,Low,1,1,0,0,0,1,0,0,0
291,Male,46,Caucasian,0,4,0,0,3,0,0,4,Low,2,Low,0,1,0,0,0,1,0,0,0
292,Male,21,African-American,0,9,0,0,0,1,0,9,High,7,Medium,1,1,0,0,1,0,0,0,0
293,Male,26,African-American,0,8,0,0,1,1,1,8,High,6,Medium,1,1,0,0,1,0,0,0,0
294,Male,38,Hispanic,0,1,0,0,3,1,0,1,Low,1,Low,1,1,0,0,0,0,1,0,0
295,Male,34,Caucasian,0,4,0,0,5,0,0,4,Low,4,Low,0,1,0,0,0,1,0,0,0
296,Male,19,African-American,0,5,0,0,1,1,0,5,Medium,7,Medium,1,1,0,0,1,0,0,0,0
297,Male,34,African-American,0,4,0,0,5,0,0,4,Low,4,Low,0,1,0,0,1,0,0,0,0
298,Male,23,Caucasian,0,5,0,0,0,1,0,5,Medium,5,Medium,1,1,0,0,0,1,0,0,0
299,Male,34,African-American,0,4,0,0,5,1,0,4,Low,2,Low,1,1,0,0,1,0,0,0,0
300,Male,30,African-American,0,1,0,0,2,0,0,1,Low,2,Low,0,1,0,0,1,0,0,0,0
301,Male,39,African-American,0,3,0,0,6,1,0,3,Low,1,Low,1,1,0,0,1,0,0,0,0
302,Male,24,Other,0,3,0,0,0,0,0,3,Low,5,Medium,0,1,0,1,0,0,0,0,0
303,Male,33,Caucasian,0,3,0,0,1,1,1,3,Low,2,Low,1,1,0,0,0,1,0,0,0
304,Male,58,Caucasian,0,3,0,0,2,0,0,3,Low,1,Low,0,1,0,0,0,1,0,0,0
305,Female,21,African-American,0,6,0,0,0,0,0,6,Medium,7,Medium,0,0,1,0,1,0,0,0,0
306,Male,21,African-American,0,5,0,0,1,1,0,5,Medium,7,Medium,0,1,0,0,1,0,0,0,0
307,Male,23,African-American,0,8,0,1,4,1,0,8,High,5,Medium,1,1,0,0,1,0,0,0,0
308,Male,62,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
309,Male,27,African-American,1,8,0,1,4,1,0,8,High,10,High,1,1,0,0,1,0,0,0,0
310,Male,37,Caucasian,0,3,0,0,5,0,0,3,Low,1,Low,0,1,0,0,0,1,0,0,0
311,Male,43,Other,0,2,0,0,2,1,0,2,Low,1,Low,1,1,0,1,0,0,0,0,0
312,Female,32,African-American,0,1,0,0,5,0,0,1,Low,1,Low,0,0,1,0,1,0,0,0,0
313,Male,23,Hispanic,0,3,0,0,0,0,0,3,Low,5,Medium,0,1,0,0,0,0,1,0,0
314,Male,27,African-American,0,1,0,0,0,0,0,1,Low,2,Low,0,1,0,0,1,0,0,0,0
315,Male,44,Caucasian,0,1,0,0,0,1,0,1,Low,1,Low,1,1,0,0,0,1,0,0,0
316,Male,28,Caucasian,0,3,0,0,3,1,0,3,Low,3,Low,1,1,0,0,0,1,0,0,0
317,Female,42,Caucasian,0,2,0,0,0,0,0,2,Low,1,Low,0,0,1,0,0,1,0,0,0
318,Male,24,Other,0,10,1,0,9,1,1,10,High,10,High,1,1,0,1,0,0,0,0,0
319,Male,27,African-American,0,2,0,0,0,0,0,2,Low,3,Low,0,1,0,0,1,0,0,0,0
320,Male,20,African-American,0,10,0,0,0,1,0,10,High,9,High,1,1,0,0,1,0,0,0,0
321,Female,51,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
322,Male,56,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
323,Male,29,African-American,0,9,0,0,7,0,0,9,High,6,Medium,0,1,0,0,1,0,0,0,0
324,Male,20,African-American,0,9,0,0,0,1,0,9,High,8,High,1,1,0,0,1,0,0,0,0
325,Male,53,Caucasian,0,1,0,0,6,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
326,Male,27,Caucasian,0,5,0,0,8,0,0,5,Medium,3,Low,0,1,0,0,0,1,0,0,0
327,Male,24,African-American,0,9,1,0,2,1,1,9,High,9,High,1,1,0,0,1,0,0,0,0
328,Male,53,Caucasian,0,6,0,0,36,1,0,6,Medium,9,High,1,1,0,0,0,1,0,0,0
329,Male,28,Caucasian,0,3,0,0,2,1,1,3,Low,4,Low,1,1,0,0,0,1,0,0,0
330,Male,45,African-American,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
331,Male,21,Hispanic,0,5,1,0,3,1,0,5,Medium,6,Medium,0,1,0,0,0,0,1,0,0
332,Female,36,African-American,0,7,0,0,0,0,0,7,Medium,5,Medium,0,0,1,0,1,0,0,0,0
333,Female,25,Caucasian,0,4,0,0,2,1,0,4,Low,4,Low,1,0,1,0,0,1,0,0,0
334,Female,23,Hispanic,0,3,0,0,1,1,0,3,Low,4,Low,0,0,1,0,0,0,1,0,0
335,Male,28,Caucasian,0,5,0,0,1,0,0,5,Medium,3,Low,0,1,0,0,0,1,0,0,0
336,Female,21,African-American,0,8,0,0,0,1,0,8,High,7,Medium,1,0,1,0,1,0,0,0,0
337,Male,36,Caucasian,0,3,0,0,0,0,0,3,Low,3,Low,0,1,0,0,0,1,0,0,0
338,Male,24,African-American,0,3,0,0,0,0,0,3,Low,4,Low,0,1,0,0,1,0,0,0,0
339,Male,28,African-American,0,6,0,0,3,1,0,6,Medium,4,Low,1,1,0,0,1,0,0,0,0
340,Male,30,Other,0,2,0,0,1,1,0,2,Low,2,Low,1,1,0,1,0,0,0,0,0
341,Male,29,African-American,0,1,0,0,0,0,0,1,Low,2,Low,0,1,0,0,1,0,0,0,0
342,Female,30,Caucasian,0,6,0,0,0,0,0,6,Medium,2,Low,0,0,1,0,0,1,0,0,0
343,Male,51,Hispanic,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,0,0,1,0,0
344,Male,33,Other,0,1,0,0,3,0,0,1,Low,1,Low,0,1,0,1,0,0,0,0,0
345,Female,25,African-American,0,6,0,0,2,0,0,6,Medium,5,Medium,0,0,1,0,1,0,0,0,0
346,Male,32,African-American,0,9,1,0,12,1,1,9,High,7,Medium,1,1,0,0,1,0,0,0,0
347,Male,23,African-American,0,6,0,1,1,0,0,6,Medium,5,Medium,0,1,0,0,1,0,0,0,0
348,Male,47,African-American,0,3,0,0,3,0,0,3,Low,2,Low,0,1,0,0,1,0,0,0,0
349,Female,32,Hispanic,0,3,0,0,1,1,0,3,Low,3,Low,1,0,1,0,0,0,1,0,0
350,Male,37,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
351,Male,19,African-American,0,10,2,0,2,1,0,10,High,9,High,1,1,0,0,1,0,0,0,0
352,Male,27,Hispanic,0,8,0,0,0,0,0,8,High,6,Medium,0,1,0,0,0,0,1,0,0
353,Male,39,Other,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,1,0,0,0,0,0
354,Female,21,Caucasian,0,6,0,2,0,0,0,6,Medium,8,High,0,0,1,0,0,1,0,0,0
355,Male,69,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
356,Male,21,Caucasian,0,6,0,0,2,0,0,6,Medium,6,Medium,0,1,0,0,0,1,0,0,0
357,Male,26,African-American,0,10,0,1,6,1,0,10,High,10,High,1,1,0,0,1,0,0,0,0
358,Male,22,Caucasian,0,4,0,0,0,0,0,4,Low,5,Medium,0,1,0,0,0,1,0,0,0
359,Female,23,African-American,0,5,0,0,0,1,0,5,Medium,5,Medium,1,0,1,0,1,0,0,0,0
360,Male,49,African-American,0,5,0,0,3,0,0,5,Medium,4,Low,0,1,0,0,1,0,0,0,0
361,Male,29,African-American,0,4,0,1,2,1,0,4,Low,3,Low,0,1,0,0,1,0,0,0,0
362,Female,60,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
363,Female,26,African-American,0,10,0,0,0,0,0,10,High,10,High,0,0,1,0,1,0,0,0,0
364,Male,23,African-American,2,10,0,0,3,1,0,10,High,10,High,1,1,0,0,1,0,0,0,0
365,Male,34,Hispanic,0,5,0,0,2,1,1,5,Medium,2,Low,1,1,0,0,0,0,1,0,0
366,Female,20,Other,1,4,0,0,1,0,0,4,Low,7,Medium,0,0,1,1,0,0,0,0,0
367,Male,36,Hispanic,0,3,0,0,1,0,0,3,Low,2,Low,0,1,0,0,0,0,1,0,0
368,Male,30,Caucasian,0,4,0,0,0,0,0,4,Low,3,Low,0,1,0,0,0,1,0,0,0
369,Male,21,African-American,0,3,1,0,1,1,0,3,Low,6,Medium,0,1,0,0,1,0,0,0,0
370,Male,22,Caucasian,0,6,0,0,2,1,0,6,Medium,5,Medium,1,1,0,0,0,1,0,0,0
371,Male,57,African-American,0,8,0,0,18,0,0,8,High,7,Medium,0,1,0,0,1,0,0,0,0
372,Male,21,African-American,0,9,0,0,4,1,0,9,High,6,Medium,1,1,0,0,1,0,0,0,0
373,Male,21,African-American,0,5,0,0,0,1,0,5,Medium,6,Medium,1,1,0,0,1,0,0,0,0
374,Male,34,Caucasian,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
375,Female,50,Caucasian,0,1,0,0,1,1,0,1,Low,1,Low,1,0,1,0,0,1,0,0,0
376,Male,40,Caucasian,0,7,0,0,0,1,0,7,Medium,9,High,1,1,0,0,0,1,0,0,0
377,Male,25,African-American,0,8,0,0,7,1,0,8,High,7,Medium,1,1,0,0,1,0,0,0,0
378,Female,53,Caucasian,0,1,0,0,1,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
379,Female,24,African-American,0,4,0,0,0,0,0,4,Low,4,Low,0,0,1,0,1,0,0,0,0
380,Male,42,African-American,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
381,Male,28,African-American,0,3,0,0,1,0,0,3,Low,3,Low,0,1,0,0,1,0,0,0,0
382,Male,24,Caucasian,0,4,0,0,1,0,0,4,Low,4,Low,0,1,0,0,0,1,0,0,0
383,Male,26,African-American,1,8,1,0,6,1,0,8,High,3,Low,1,1,0,0,1,0,0,0,0
384,Male,22,African-American,0,9,0,0,4,1,1,9,High,9,High,1,1,0,0,1,0,0,0,0
385,Male,21,Caucasian,0,7,0,0,3,0,0,7,Medium,8,High,0,1,0,0,0,1,0,0,0
386,Male,37,African-American,0,9,0,0,23,1,0,9,High,4,Low,1,1,0,0,1,0,0,0,0
387,Male,35,African-American,0,5,0,0,2,0,0,5,Medium,5,Medium,0,1,0,0,1,0,0,0,0
388,Male,53,African-American,0,1,0,0,2,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
389,Male,60,African-American,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
390,Male,29,African-American,0,4,0,0,7,1,0,4,Low,3,Low,0,1,0,0,1,0,0,0,0
391,Male,48,Caucasian,1,8,0,0,23,1,1,8,High,5,Medium,1,1,0,0,0,1,0,0,0
392,Female,52,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
393,Male,27,African-American,0,8,0,0,12,1,0,8,High,5,Medium,1,1,0,0,1,0,0,0,0
394,Male,28,African-American,0,9,0,0,5,1,0,9,High,6,Medium,0,1,0,0,1,0,0,0,0
395,Male,33,Caucasian,0,3,0,0,3,0,0,3,Low,1,Low,0,1,0,0,0,1,0,0,0
396,Female,28,Hispanic,0,2,0,0,0,0,0,2,Low,2,Low,0,0,1,0,0,0,1,0,0
397,Male,47,Caucasian,0,10,0,0,5,1,0,10,High,6,Medium,1,1,0,0,0,1,0,0,0
398,Male,36,African-American,0,7,0,0,14,1,0,7,Medium,3,Low,1,1,0,0,1,0,0,0,0
399,Male,29,African-American,1,5,0,0,2,0,0,5,Medium,5,Medium,0,1,0,0,1,0,0,0,0
400,Male,22,African-American,0,9,0,1,0,1,0,9,High,7,Medium,1,1,0,0,1,0,0,0,0
401,Male,26,African-American,0,7,0,2,6,0,0,7,Medium,7,Medium,0,1,0,0,1,0,0,0,0
402,Male,25,Caucasian,0,2,0,0,0,0,0,2,Low,3,Low,0,1,0,0,0,1,0,0,0
403,Male,68,Caucasian,0,1,0,0,2,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
404,Male,56,African-American,0,3,0,0,5,0,0,3,Low,3,Low,0,1,0,0,1,0,0,0,0
405,Male,27,African-American,0,8,0,0,9,1,1,8,High,8,High,1,1,0,0,1,0,0,0,0
406,Male,52,Caucasian,0,1,0,0,4,1,0,1,Low,1,Low,1,1,0,0,0,1,0,0,0
407,Male,32,African-American,0,2,0,0,3,0,0,2,Low,2,Low,0,1,0,0,1,0,0,0,0
408,Male,60,Other,0,1,0,0,4,0,0,1,Low,1,Low,0,1,0,1,0,0,0,0,0
409,Male,23,Hispanic,0,3,0,0,1,0,0,3,Low,4,Low,0,1,0,0,0,0,1,0,0
410,Female,39,Caucasian,0,6,0,0,0,0,0,6,Medium,2,Low,0,0,1,0,0,1,0,0,0
411,Male,56,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
412,Female,22,African-American,0,7,0,0,0,0,0,7,Medium,8,High,0,0,1,0,1,0,0,0,0
413,Female,27,African-American,0,2,0,0,1,1,0,2,Low,2,Low,1,0,1,0,1,0,0,0,0
414,Male,53,African-American,0,6,0,0,11,0,0,6,Medium,3,Low,0,1,0,0,1,0,0,0,0
415,Male,25,Caucasian,0,2,0,0,0,1,0,2,Low,3,Low,1,1,0,0,0,1,0,0,0
416,Male,21,Hispanic,0,3,0,0,0,0,0,3,Low,6,Medium,0,1,0,0,0,0,1,0,0
417,Male,22,Caucasian,0,3,0,0,0,0,0,3,Low,5,Medium,0,1,0,0,0,1,0,0,0
418,Female,58,Caucasian,0,1,0,0,2,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
419,Male,31,African-American,0,3,0,0,7,1,0,3,Low,2,Low,1,1,0,0,1,0,0,0,0
420,Male,22,Caucasian,0,5,0,0,1,1,0,5,Medium,5,Medium,1,1,0,0,0,1,0,0,0
421,Male,28,African-American,0,6,0,0,8,1,0,6,Medium,6,Medium,1,1,0,0,1,0,0,0,0
422,Male,42,Other,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,1,0,0,0,0,0
423,Male,20,African-American,0,7,0,0,0,1,0,7,Medium,8,High,1,1,0,0,1,0,0,0,0
424,Male,29,Caucasian,0,6,0,0,0,1,1,6,Medium,4,Low,1,1,0,0,0,1,0,0,0
425,Male,29,African-American,0,10,0,0,8,0,0,10,High,9,High,0,1,0,0,1,0,0,0,0
426,Male,58,African-American,0,7,0,0,21,1,0,7,Medium,4,Low,1,1,0,0,1,0,0,0,0
427,Male,22,African-American,0,7,0,0,3,0,0,7,Medium,6,Medium,0,1,0,0,1,0,0,0,0
428,Male,48,Hispanic,0,1,0,0,1,1,0,1,Low,1,Low,1,1,0,0,0,0,1,0,0
429,Male,37,Caucasian,0,4,0,0,0,0,0,4,Low,3,Low,0,1,0,0,0,1,0,0,0
430,Male,57,African-American,0,5,0,0,1,1,0,5,Medium,6,Medium,1,1,0,0,1,0,0,0,0
431,Male,27,Caucasian,0,1,0,0,3,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
432,Male,26,African-American,0,4,0,0,3,0,0,4,Low,3,Low,0,1,0,0,1,0,0,0,0
433,Male,24,Caucasian,0,8,1,1,3,1,0,8,High,5,Medium,1,1,0,0,0,1,0,0,0
434,Male,33,Caucasian,0,1,0,0,0,0,0,1,Low,2,Low,0,1,0,0,0,1,0,0,0
435,Male,29,African-American,0,6,0,0,2,0,0,6,Medium,3,Low,0,1,0,0,1,0,0,0,0
436,Female,24,African-American,0,10,0,0,3,1,0,10,High,9,High,1,0,1,0,1,0,0,0,0
437,Male,19,Caucasian,0,10,0,1,1,1,0,10,High,8,High,1,1,0,0,0,1,0,0,0
438,Male,36,Caucasian,0,1,0,0,2,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
439,Female,24,Caucasian,0,5,0,0,0,0,0,5,Medium,5,Medium,0,0,1,0,0,1,0,0,0
440,Male,34,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
441,Male,25,Hispanic,0,5,0,0,2,1,1,5,Medium,3,Low,1,1,0,0,0,0,1,0,0
442,Male,20,African-American,1,10,0,1,1,1,0,10,High,8,High,1,1,0,0,1,0,0,0,0
443,Male,28,Hispanic,0,5,0,0,2,1,1,5,Medium,3,Low,1,1,0,0,0,0,1,0,0
444,Male,24,African-American,0,2,0,0,1,1,1,2,Low,4,Low,1,1,0,0,1,0,0,0,0
445,Male,61,Caucasian,0,1,0,0,4,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
446,Female,50,African-American,0,2,0,0,3,0,0,2,Low,1,Low,0,0,1,0,1,0,0,0,0
447,Male,30,African-American,0,1,0,0,1,0,0,1,Low,2,Low,0,1,0,0,1,0,0,0,0
448,Male,38,African-American,0,3,0,0,5,0,0,3,Low,2,Low,0,1,0,0,1,0,0,0,0
449,Male,24,Caucasian,0,1,0,0,0,0,0,1,Low,2,Low,0,1,0,0,0,1,0,0,0
450,Male,45,African-American,0,2,0,0,16,0,0,2,Low,1,Low,0,1,0,0,1,0,0,0,0
451,Female,46,African-American,0,10,0,0,2,1,0,10,High,8,High,1,0,1,0,1,0,0,0,0
452,Male,41,Caucasian,0,1,0,0,0,1,0,1,Low,1,Low,1,1,0,0,0,1,0,0,0
453,Male,20,Other,0,8,0,1,0,1,1,8,High,6,Medium,1,1,0,1,0,0,0,0,0
454,Male,27,African-American,0,8,0,0,13,1,1,8,High,9,High,1,1,0,0,1,0,0,0,0
455,Female,51,African-American,0,8,0,0,16,0,0,8,High,1,Low,0,0,1,0,1,0,0,0,0
456,Male,26,African-American,0,6,0,0,1,1,0,6,Medium,3,Low,1,1,0,0,1,0,0,0,0
457,Male,29,African-American,0,5,0,0,3,1,0,5,Medium,3,Low,1,1,0,0,1,0,0,0,0
458,Male,52,Caucasian,0,5,0,0,6,1,0,5,Medium,3,Low,1,1,0,0,0,1,0,0,0
459,Male,28,Caucasian,0,4,0,0,1,1,1,4,Low,3,Low,1,1,0,0,0,1,0,0,0
460,Female,34,Native American,0,7,0,0,4,1,0,7,Medium,3,Low,1,0,1,0,0,0,0,1,0
461,Male,55,African-American,0,3,0,0,5,1,0,3,Low,1,Low,1,1,0,0,1,0,0,0,0
462,Male,26,African-American,1,9,1,0,10,1,1,9,High,6,Medium,1,1,0,0,1,0,0,0,0
463,Male,28,African-American,0,10,0,0,5,0,0,10,High,10,High,0,1,0,0,1,0,0,0,0
464,Male,63,Caucasian,0,1,0,0,2,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
465,Male,42,African-American,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
466,Male,23,African-American,1,6,2,2,6,1,1,6,Medium,6,Medium,0,1,0,0,1,0,0,0,0
467,Male,54,African-American,0,9,0,0,28,1,0,9,High,5,Medium,1,1,0,0,1,0,0,0,0
468,Male,35,African-American,0,7,0,1,8,1,0,7,Medium,4,Low,1,1,0,0,1,0,0,0,0
469,Female,24,African-American,1,9,0,0,6,1,0,9,High,9,High,1,0,1,0,1,0,0,0,0
470,Male,54,African-American,0,1,0,0,2,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
471,Male,58,African-American,0,6,0,0,12,1,0,6,Medium,3,Low,1,1,0,0,1,0,0,0,0
472,Male,23,Caucasian,0,5,0,1,1,1,0,5,Medium,5,Medium,1,1,0,0,0,1,0,0,0
473,Male,35,African-American,0,2,0,0,1,0,0,2,Low,2,Low,0,1,0,0,1,0,0,0,0
474,Male,20,African-American,0,10,0,0,1,1,1,10,High,10,High,1,1,0,0,1,0,0,0,0
475,Male,51,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
476,Male,24,Hispanic,0,10,0,0,0,0,0,10,High,7,Medium,0,1,0,0,0,0,1,0,0
477,Male,37,Caucasian,0,2,0,0,3,0,0,2,Low,1,Low,0,1,0,0,0,1,0,0,0
478,Male,47,Caucasian,0,1,0,0,3,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
479,Male,34,Caucasian,0,6,0,0,4,1,0,6,Medium,2,Low,1,1,0,0,0,1,0,0,0
480,Male,56,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
481,Male,34,Hispanic,0,1,0,0,4,1,0,1,Low,1,Low,1,1,0,0,0,0,1,0,0
482,Male,59,Caucasian,0,1,0,0,1,1,0,1,Low,1,Low,1,1,0,0,0,1,0,0,0
483,Male,35,Asian,0,6,0,0,0,0,0,6,Medium,4,Low,0,1,0,0,0,0,0,0,1
484,Male,58,Hispanic,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,0,0,1,0,0
485,Male,29,Hispanic,0,4,0,0,2,0,0,4,Low,2,Low,0,1,0,0,0,0,1,0,0
486,Female,24,Caucasian,0,9,0,1,6,1,1,9,High,4,Low,1,0,1,0,0,1,0,0,0
487,Male,21,Caucasian,0,9,0,4,2,1,1,9,High,9,High,1,1,0,0,0,1,0,0,0
488,Male,26,African-American,0,9,0,0,2,0,0,9,High,6,Medium,0,1,0,0,1,0,0,0,0
489,Male,50,Asian,0,7,0,0,5,1,0,7,Medium,5,Medium,1,1,0,0,0,0,0,0,1
490,Male,26,African-American,0,2,0,0,1,0,0,2,Low,3,Low,0,1,0,0,1,0,0,0,0
491,Female,30,Caucasian,0,2,0,0,0,0,0,2,Low,2,Low,0,0,1,0,0,1,0,0,0
492,Male,29,Caucasian,0,9,0,0,6,1,0,9,High,8,High,1,1,0,0,0,1,0,0,0
493,Male,29,Caucasian,0,4,0,0,0,1,1,4,Low,4,Low,1,1,0,0,0,1,0,0,0
494,Male,54,African-American,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
495,Male,29,African-American,0,4,0,0,4,1,1,4,Low,4,Low,1,1,0,0,1,0,0,0,0
496,Female,59,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
497,Male,38,African-American,0,5,0,0,0,0,0,5,Medium,1,Low,0,1,0,0,1,0,0,0,0
498,Female,22,Hispanic,0,5,0,0,2,1,0,5,Medium,4,Low,1,0,1,0,0,0,1,0,0
499,Male,29,African-American,0,7,0,0,4,1,1,7,Medium,6,Medium,1,1,0,0,1,0,0,0,0
500,Male,27,Caucasian,0,3,0,0,1,1,0,3,Low,3,Low,1,1,0,0,0,1,0,0,0
501,Male,26,Hispanic,0,5,0,0,7,1,0,5,Medium,5,Medium,1,1,0,0,0,0,1,0,0
502,Male,52,Hispanic,0,3,0,0,20,0,0,3,Low,1,Low,0,1,0,0,0,0,1,0,0
503,Male,66,African-American,0,6,0,0,33,1,0,6,Medium,2,Low,1,1,0,0,1,0,0,0,0
504,Male,27,Caucasian,0,5,0,0,2,0,0,5,Medium,4,Low,0,1,0,0,0,1,0,0,0
505,Male,51,Caucasian,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
506,Male,35,Caucasian,0,2,0,0,1,0,0,2,Low,3,Low,0,1,0,0,0,1,0,0,0
507,Male,26,African-American,0,7,0,0,1,0,0,7,Medium,4,Low,0,1,0,0,1,0,0,0,0
508,Male,52,Caucasian,0,3,0,0,4,0,0,3,Low,2,Low,0,1,0,0,0,1,0,0,0
509,Female,35,African-American,0,2,0,0,12,0,0,2,Low,1,Low,0,0,1,0,1,0,0,0,0
510,Male,48,Other,0,5,0,0,12,0,0,5,Medium,4,Low,0,1,0,1,0,0,0,0,0
